latitude,longitude,price,name,summary
37.74303502,-122.4287371,$91.00 ,Cozy Private 2 Rms - Separate Entry,"Private, clean & quiet two room space with a private entrance in a Noe Valley Edwardian - a great house in a fantastic neighborhood. The bedroom features a queen bed and looks out on a side garden.  Adjoining living area is spacious with a couch, TV, kitchenette, refrigerator &  dining/work table."
37.747655,-122.4347489,$50.00 ,Charming spacious room in beautiful victorian,Great as a temporary place for someone just moving into the city. Close to Shuttle stop for major tech companies
37.75297198,-122.4272473,$95.00 ,Cool Victorian in Cool Neighborhood,
37.74372845,-122.430622,$100.00 ,Spacious Noe Valley Apartment,"Nestled in the heart of the quiet Noe Valley neighborhood, close to 24th street, Church St. and all of the amazing restaurants and cafes that Noe has to offer, this large bedroom is perfect for the weekend adventure, couple, or business traveler"
37.75282183,-122.4376768,$150.00 ,Noe Valley:Elizabeth Street,"Explore San Francisco from our Queen Anne Victorian located one block off Noe Valley's amenity-rich 24th St. Spacious, well-appointed and eclectically decorated, you'll find our home a restful sanctuary to recharge yourselves between adventures."
37.74497082,-122.4287632,$80.00 ,Lovely Room in Noe Valley Victorian,"Just a short walk away from the popular shops and cafÌ©s on 24th Street, and next to the ever booming Mission District. The room has plenty of sunlight and storage allowing you to enjoy a home away from home in beautiful SF."
37.74793767,-122.4349958,$500.00 ,"Luxurious Hip Victorian home, Remodeled","Beautifully remodeled Victorian home Modern kitchen and bathrooms Luxury spa open showers Picturesque deck views of city and bay Curated furniture and art Cozy Fireplaces Free, easy neighborhood parking Walk to shops, cafÌ©s, and restaurants Access to tennis court Published in architecture magazines and blogs"
37.74389699,-122.4254731,$76.00 ,Sunny twin bedroom overlooks garden,"Cozy sunroom with twin bed gets natural sunlight. Direct access to tranquil garden. 1 block to J-Chuch public transit, restaurants, Apple Bus. Near highways, Mission district, Dolores Park, great neighborhood, 30min to downtown Union Sq. Super cute SF pied-ÌÊ-terre!"
37.74744439,-122.4357351,$265.00 ,Hand Crafted Cottage,"Nestled at the top of a hill above Noe Valley, our cottage features an open environment with plenty of natural light, and all custom made furniture including a lovely kitchenette, bathroom, and garden, all within easy access to public transportation."
37.75016599,-122.4305179,$117.00 ,Sunny private room in Victorian with SF Native,"Greetings! I am a 3rd generation SF native and would love to host you in my gorgeous Victorian. My place is in the heart of Noe Valley, close to anything and everything you need! 12 minute walk to BART, 2 blocks from grocery stores, bakeries, the Saturday farmers market, a variety of restaurants, banks, drug store, and beautiful parks. You‰Ûªll love my place because of it's serene, quiet vibe, and its sunny, open space. My place is good for couples, solo adventurers, and business travelers."
37.74552714,-122.4380539,$265.00 ,Private Cottage in Noe Valley with parking!,"You will enjoy comfort and rest at our private charming cottage on 27th street and Castro. It is spacious ( 1025 sqf ), with an airy and light-filled living room and dining room, two bedrooms and a memory foam full size bed in the living room. I host up to 5 people.  Enjoy easy access to SF destinations and... have your own driveway!"
37.75280913,-122.4261538,$450.00 ,New Apartment in Noe Valley/Mission,"Two bedroom apartment with beautiful view of the city. Hardwood floors, newly renovated, two queen beds, one sectional sofa, one bathroom, fully equipped kitchen, W/D in unit, easy street parking."
37.75237606,-122.4280577,$370.00 ,Family friendly home in Noe Valley,Our Noe Valley 2 floor flat embodies the charm of 20th century San Francisco w/modern amenities on the inside! It's couple & kid friendly and is setup to accommodate 2 couples and 2 children. 1 block from 24th st. shopping & 2 from rail to downtown.
37.75229278,-122.431246,$225.00 ,Beautiful Condo in the Heart of SF,"Our two bedroom condo is steps away from shopping, dining and local amenities. Easy public transportation access and a safe, vibrant community make this an ideal spot for families and hipsters alike (not to leave out hipster families). "
37.74504632,-122.4313278,$150.00 ,Cottage with SF VIEWS!,"A cute, modern, cottage located in the center of SF. The hot tub in the yard and driveway parking (small car), make this the perfect launchpad and cozy hideaway in sunny Noe Valley. Sleeps four w/ 2 queen beds. Public transportation is convenient."
37.7532274,-122.4374096,$105.00 ,Noe Valley Victorian - Eureka!,"This private room in our 4 bedroom, 1.5 bath Victorian home sits just below Twin Peaks in Noe Valley, the sunniest area in SF.  Our cute neighborhood has restaurants,  shops/boutiques, grocery store, and transportation all within 2 blocks."
37.75028352,-122.4297554,$250.00 ,Large one bedroom in Noe Valley.,Great location in desirable neighborhood in SF. Easy access to public transportation. One block from Whole Foods and shopping. Close to Castro and Mission districts. Accommodates 2 comfortably and a 3rd person on the couch.
37.75304918,-122.4366792,$175.00 ,Large Modern Loft in Noe Valley,"Bright, large, artistic loft (separate) with a private bath & entrance, attached to a classic Spanish-style home.  900 square feet including 2 nooks, with 13 feet ceilings - comparable to an average one bedroom apt. in SF. Tastefully decorated with Persian carpets, artwork & library. PRIME LOCATION. UNIQUE FEATURES. GREAT VALUE.  Located in Noe Valley, a popular neighborhood in the heart of the city. Close to 24th Street (Noe Valley) and Castro Street (Castro).  Easily accommodates 2+ guests."
37.7514367,-122.4427369,$145.00 ,Charming 1BR/1BA Noe Valley Apt,"Charming 1bd/1b apartment in Noe Valley has a kitchen/living area and balcony with spectacular views! Walking distance to amazing restaurants, shops, bars, park, etc. Easy access to public transport and ample street parking. w/d in garage. Queen bed"
37.75240992,-122.4370686,$145.00 ,Noe Vly Victorian w/Twin Peaks View,"This private room in our 4 bedroom, 1.5 bath Victorian home sits just below Twin Peaks in Noe Valley, the sunniest area in SF.  Our cute neighborhood has restaurants,  shops/boutiques, grocery store, and transportation all within 2 blocks. T"
37.75024826,-122.4383702,$135.00 ,The Homestead,"Edwardian home with a recently remodeled room, en suite bathroom and kitchenette also featuring a private entrance and located in the quaint neighborhood of Noe Valley.   Glass french doors from the room open to a hot tub and beautiful back yard providing a tranquil and peaceful setting while still steps away from local restaurants, cafes and shopping.  Transportation a block away and near other popular neighborhoods, Castro and Mission District."
37.75013072,-122.4364581,$265.00 ,Stunning 2bd Luxury Noe Valley Flat‰ÛÒBEST location!,"Welcome to Noe Valley! My 2br/1ba just-renovated TOP FLOOR flat has two bedrooms, each with a comfortable queen bed ready for YOU! It's on Noe's main drag, just a block from the primary commercial zone, close to amazing shops and restaurants, and 0-1 blocks from multiple bus routes. I live here full time, but make it available on Airbnb to select guests ONLY, a very limited #days out of the month, when I am able to vacate. Looking for just a 1br? See my other listing for the same flat."
37.74473644,-122.4273097,$88.00 ,Private Rm in 1870s Edwardian House,"Located in Noe Valley on 29th at Church, our two story Edwardian house has a balcony overlooking our charming garden with a view of Bernal Hill. The house has high ceilings, bay windows, two bathrooms (each with shower and tubs, and one with a large claw foot tub), two living rooms with hardwood and bamboo floors and a spiral staircase, laundry room.  Check out the full description for all the amenities."
37.74207874,-122.4340419,$750.00 ,"Spacious , Views,  Great Location","A large Noe Valley home w/ sweep views. 1st lvl: Large living/dinning area, kitchen, guest ba & br, private deck & yard.  2nd lvl: Large master suite w/ bath & hot sauna, large guest br & ba, deck. 1 car pkg.  Bus 1-block away. Bart/Muni nearby."
37.74268028,-122.4358041,"$1,270.00 ",Large House with amazing city view.,The house has a Huge living room with a dramatic View of the city and east bay.  The neighborhood is quiet but not far from the city and the BART station is very close.  There is parking for up to three cars.
37.74514934,-122.4363985,$225.00 ,Dog Sitting & Training Packages,"Stay in luxury w/ a view while getting trained by one of the world's greatest dog behaviorists, The Pooch Coach. Two hours training on arrival, pet sitting & training at night while you enjoy SF, wrap lesson up the next morning.  Private bed & bath."
37.75345398,-122.4419578,$175.00 ,Gorgeous Views: Room and an office,"Gorgeous master bedroom and an office/Den in a beautiful victorian home, in Noe Valley, one of the best neighborhoods in San Francisco. The bathroom is not ensuite and is shared."
37.74645482,-122.4333624,$490.00 ,Stylish Noe Valley View Home,"Modern and stylish home in San Francisco's Noe Valley neighborhood featuring 3 bedrooms and 2 full bathrooms, for up to 6 guests."
37.7442128,-122.4250719,$155.00 ,Noe Valley 2Bed2Bath Family House with sun garden,We welcome you to stay at our beautifully remodeled Victorian apartment in Noe Valley. 2 bedrooms and 2 bathrooms. a specious kitchen and living room with a working fireplace . Enjoy our fully equipped kitchen or eat out in dozens of restaurants near by. our house located close to J cal-train station that will take you in no time downtown .  **we have a baby so you will have a crib at your disposal if needed and allot of toys :-)
